Date,User_ID,Session_Duration,Page_Views,Source,Medium,Campaign,Device_Category,Country,New_User,Conversions,Revenue
2023-06-02,9424,269,3,Direct,Social Media,Winter Campaign,Mobile,USA,0,1,117
2023-06-15,9425,162,9,Referral,Organic Search,,Desktop,Germany,1,3,159
2023-06-20,9426,522,1,Referral,Organic Search,Winter Campaign,Tablet,Germany,1,0,0
2023-06-26,9427,505,1,Direct,Direct,Summer Sale,Desktop,France,0,3,159
2023-06-01,9428,582,8,Organic,Direct,Summer Sale,Mobile,India,1,3,249
2023-06-29,9429,164,4,Direct,Referral,Winter Campaign,Tablet,Australia,0,3,261
2023-06-25,9430,578,9,Social,Organic Search,Summer Sale,Tablet,France,0,1,66
2023-06-07,9431,230,2,Organic,Direct,,Desktop,India,1,1,59
2023-06-30,9432,161,2,Social,Direct,Winter Campaign,Tablet,Australia,1,2,192
2023-06-07,9433,368,2,Social,Organic Search,Summer Sale,Mobile,Canada,1,3,375
2023-06-19,9434,300,9,Organic,Direct,Spring Promo,Mobile,UK,1,2,114
2023-06-04,9435,523,5,Direct,Social Media,Winter Campaign,Desktop,USA,0,3,177
2023-06-17,9436,594,3,Social,Direct,Summer Sale,Mobile,France,0,2,210
2023-06-11,9437,382,9,Direct,Social Media,,Desktop,Germany,1,1,79
2023-06-15,9438,147,9,Direct,Organic Search,Spring Promo,Desktop,Canada,0,3,399
2023-06-27,9439,450,3,Referral,Social Media,Summer Sale,Mobile,UK,0,2,264
2023-06-09,9440,443,1,Referral,Organic Search,Summer Sale,Mobile,India,1,0,0
2023-06-09,9441,305,9,Social,Organic Search,,Tablet,France,0,1,51
2023-06-22,9442,456,2,Social,Referral,Winter Campaign,Desktop,USA,0,1,90
2023-06-28,9443,363,7,Referral,Referral,Spring Promo,Desktop,Germany,0,2,136
2023-06-14,9444,230,10,Organic,Referral,Summer Sale,Mobile,Germany,1,3,327
2023-06-06,9445,224,2,Direct,Referral,Summer Sale,Tablet,India,0,3,282
2023-06-29,9446,506,6,Referral,Organic Search,Summer Sale,Mobile,UK,0,2,104
2023-06-23,9447,327,8,Direct,Organic Search,Winter Campaign,Desktop,UK,1,2,282
2023-06-20,9448,339,7,Referral,Direct,,Desktop,France,0,0,0
2023-06-30,9449,222,1,Social,Organic Search,,Tablet,India,1,1,145
2023-06-07,9450,197,6,Referral,Social Media,Spring Promo,Mobile,Germany,1,0,0
2023-06-22,9451,303,9,Direct,Social Media,Winter Campaign,Mobile,France,0,2,258
2023-06-13,9452,131,10,Direct,Referral,Spring Promo,Tablet,Germany,1,0,0
2023-06-09,9453,451,8,Organic,Organic Search,,Mobile,France,1,3,213
2023-06-23,9454,374,8,Organic,Direct,Summer Sale,Desktop,Canada,1,2,180
2023-06-19,9455,285,1,Direct,Direct,,Mobile,Germany,1,2,254
2023-06-10,9456,203,4,Referral,Referral,Spring Promo,Desktop,USA,0,3,372
2023-06-21,9457,525,2,Direct,Referral,Summer Sale,Desktop,India,1,1,68
2023-06-09,9458,270,8,Direct,Organic Search,Spring Promo,Desktop,Germany,1,0,0
2023-06-10,9459,195,3,Referral,Referral,Summer Sale,Tablet,Germany,0,3,243
2023-06-18,9460,534,3,Referral,Organic Search,Spring Promo,Desktop,Germany,1,1,89
2023-06-25,9461,198,2,Referral,Social Media,,Mobile,UK,0,1,140
2023-06-28,9462,214,7,Social,Social Media,Winter Campaign,Mobile,India,0,1,148
2023-06-02,9463,310,5,Direct,Direct,Spring Promo,Mobile,India,1,0,0
2023-06-19,9464,536,1,Direct,Social Media,Winter Campaign,Tablet,UK,1,0,0
2023-06-06,9465,534,4,Referral,Organic Search,Winter Campaign,Desktop,USA,1,1,69
2023-06-23,9466,176,1,Direct,Organic Search,Spring Promo,Tablet,Australia,1,3,237
2023-06-22,9467,593,4,Referral,Social Media,,Desktop,Canada,0,3,432
2023-06-20,9468,297,1,Direct,Referral,Spring Promo,Tablet,Australia,0,3,264
2023-06-30,9469,127,7,Referral,Direct,,Mobile,Canada,1,0,0
2023-06-15,9470,517,5,Social,Social Media,,Desktop,India,1,3,318
2023-06-11,9471,75,1,Organic,Social Media,,Mobile,UK,1,2,246
2023-06-19,9472,525,10,Referral,Referral,Summer Sale,Desktop,India,1,3,423
2023-06-29,9473,378,2,Referral,Referral,,Mobile,India,0,2,252
2023-06-15,9474,531,8,Referral,Direct,,Tablet,Germany,1,1,107
2023-06-05,9475,274,5,Referral,Referral,Winter Campaign,Tablet,Australia,0,3,393
2023-06-21,9476,417,2,Referral,Organic Search,Spring Promo,Mobile,UK,0,3,192
2023-06-08,9477,565,10,Social,Social Media,,Mobile,USA,1,3,363
2023-06-06,9478,486,3,Social,Organic Search,Spring Promo,Tablet,India,1,1,89
2023-06-16,9479,376,9,Social,Social Media,Spring Promo,Tablet,Australia,0,1,62
2023-06-28,9480,525,2,Referral,Referral,,Tablet,Germany,1,3,270
2023-06-06,9481,170,6,Direct,Organic Search,,Mobile,Australia,1,2,162
2023-06-10,9482,359,5,Referral,Social Media,Summer Sale,Tablet,Canada,0,0,0
2023-06-24,9483,152,7,Organic,Referral,Winter Campaign,Tablet,UK,1,2,300
2023-06-20,9484,73,2,Social,Social Media,Spring Promo,Tablet,India,1,1,96
2023-06-26,9485,567,6,Organic,Direct,Winter Campaign,Desktop,France,0,3,393
2023-06-27,9486,588,9,Organic,Organic Search,Spring Promo,Mobile,UK,0,2,156
2023-06-14,9487,226,4,Organic,Referral,Winter Campaign,Tablet,Australia,0,3,177
2023-06-25,9488,255,1,Organic,Direct,Winter Campaign,Tablet,France,1,0,0
2023-06-21,9489,93,3,Referral,Organic Search,Winter Campaign,Desktop,France,1,1,90
2023-06-30,9490,373,5,Referral,Organic Search,Winter Campaign,Mobile,India,0,3,243
2023-06-23,9491,231,9,Social,Referral,Summer Sale,Mobile,UK,1,3,168
2023-06-30,9492,514,9,Organic,Referral,,Mobile,France,1,0,0
2023-06-01,9493,280,9,Organic,Referral,Winter Campaign,Desktop,France,1,2,246
2023-06-16,9494,133,5,Referral,Direct,Spring Promo,Tablet,Canada,1,1,59
2023-06-20,9495,444,10,Referral,Organic Search,,Tablet,India,0,1,66
2023-06-26,9496,393,4,Direct,Organic Search,Summer Sale,Tablet,India,1,3,159
2023-06-16,9497,129,1,Organic,Referral,Winter Campaign,Mobile,UK,0,3,321
2023-06-23,9498,66,2,Direct,Direct,Spring Promo,Desktop,Germany,0,1,114
2023-06-29,9499,280,9,Referral,Organic Search,Summer Sale,Tablet,India,0,1,62
2023-06-16,9500,159,10,Direct,Direct,Summer Sale,Tablet,Germany,1,3,375
2023-06-18,9501,444,8,Referral,Organic Search,Winter Campaign,Mobile,UK,1,1,107
2023-06-11,9502,209,6,Organic,Referral,Winter Campaign,Tablet,Australia,1,3,375
2023-06-10,9503,501,4,Social,Organic Search,Spring Promo,Mobile,UK,1,1,92
2023-06-03,9504,465,3,Referral,Direct,Winter Campaign,Desktop,UK,0,1,99
2023-06-27,9505,327,2,Organic,Direct,Summer Sale,Desktop,Australia,0,3,273
2023-06-07,9506,470,6,Organic,Social Media,Summer Sale,Desktop,France,0,2,280
2023-06-16,9507,209,9,Organic,Referral,Spring Promo,Tablet,Australia,0,1,140
2023-06-15,9508,541,9,Organic,Social Media,Spring Promo,Desktop,UK,1,1,92
2023-06-21,9509,155,1,Social,Direct,,Desktop,Germany,0,0,0
2023-06-03,9510,332,8,Referral,Organic Search,Spring Promo,Desktop,India,1,3,252
2023-06-10,9511,462,4,Direct,Social Media,Winter Campaign,Mobile,France,0,0,0
2023-06-16,9512,438,5,Direct,Organic Search,Spring Promo,Mobile,India,1,3,282
2023-06-26,9513,213,4,Direct,Social Media,Winter Campaign,Tablet,Canada,1,0,0
2023-06-19,9514,170,3,Direct,Social Media,Summer Sale,Desktop,Canada,1,0,0
2023-06-29,9515,88,8,Direct,Direct,Winter Campaign,Desktop,Canada,0,0,0
2023-06-06,9516,392,2,Referral,Social Media,,Tablet,USA,0,3,372
2023-06-01,9517,272,2,Organic,Organic Search,Winter Campaign,Mobile,Canada,0,3,162
2023-06-19,9518,361,7,Organic,Referral,Summer Sale,Tablet,Canada,1,2,204
2023-06-27,9519,523,3,Referral,Organic Search,Winter Campaign,Mobile,India,1,0,0
2023-06-06,9520,361,10,Social,Referral,Spring Promo,Tablet,Germany,0,1,106
2023-06-20,9521,88,4,Direct,Direct,,Tablet,UK,1,0,0
2023-06-22,9522,494,1,Referral,Organic Search,Spring Promo,Tablet,India,0,3,231
2023-06-14,9523,250,10,Referral,Referral,Summer Sale,Desktop,Australia,0,1,137
2023-06-12,9524,393,5,Social,Organic Search,Summer Sale,Mobile,Canada,0,1,94
2023-06-02,9525,332,9,Social,Referral,Spring Promo,Desktop,Canada,0,3,306
2023-06-06,9526,186,1,Referral,Social Media,Spring Promo,Desktop,Australia,1,1,107
2023-06-15,9527,254,1,Social,Referral,Summer Sale,Mobile,India,1,3,441
2023-06-30,9528,363,4,Referral,Direct,Winter Campaign,Tablet,Canada,0,2,216
2023-06-07,9529,252,9,Referral,Organic Search,Winter Campaign,Mobile,UK,1,1,120
2023-06-08,9530,263,4,Referral,Direct,Summer Sale,Mobile,France,1,2,276
2023-06-28,9531,263,10,Direct,Organic Search,Summer Sale,Mobile,UK,1,0,0
2023-06-15,9532,77,7,Organic,Social Media,Summer Sale,Desktop,USA,1,2,300
2023-06-27,9533,430,8,Direct,Referral,Summer Sale,Mobile,Australia,1,0,0
2023-06-27,9534,143,5,Social,Direct,Winter Campaign,Desktop,India,1,0,0
2023-06-07,9535,202,1,Organic,Referral,Summer Sale,Mobile,Canada,0,0,0
2023-06-12,9536,114,5,Referral,Social Media,Winter Campaign,Tablet,Canada,0,0,0
2023-06-30,9537,291,5,Referral,Organic Search,Summer Sale,Mobile,USA,1,1,91
2023-06-16,9538,521,2,Referral,Organic Search,Spring Promo,Tablet,USA,0,0,0
2023-06-27,9539,251,6,Direct,Direct,,Mobile,UK,0,2,232
2023-06-03,9540,478,4,Organic,Social Media,Winter Campaign,Mobile,UK,0,0,0
2023-06-12,9541,589,6,Referral,Referral,Spring Promo,Tablet,USA,1,1,105
2023-06-26,9542,186,6,Referral,Organic Search,Winter Campaign,Tablet,Germany,1,0,0
2023-06-14,9543,436,5,Social,Organic Search,Spring Promo,Desktop,Canada,0,0,0
2023-06-25,9544,194,7,Social,Direct,Summer Sale,Desktop,UK,0,1,69
2023-06-12,9545,203,8,Social,Social Media,Spring Promo,Tablet,UK,0,1,67
2023-06-17,9546,156,9,Organic,Social Media,Spring Promo,Mobile,Germany,0,0,0
2023-06-19,9547,519,10,Social,Social Media,Summer Sale,Desktop,UK,0,3,213
2023-06-11,9548,402,6,Organic,Direct,Spring Promo,Desktop,Canada,1,2,298
2023-06-12,9549,174,1,Referral,Direct,Summer Sale,Tablet,Australia,1,3,366
2023-06-26,9550,382,3,Social,Organic Search,Winter Campaign,Tablet,Germany,0,0,0
2023-06-29,9551,419,1,Social,Direct,Spring Promo,Mobile,Australia,0,0,0
2023-06-04,9552,391,6,Social,Referral,Spring Promo,Mobile,India,1,0,0
2023-06-22,9553,561,4,Direct,Organic Search,,Tablet,India,0,3,234
2023-06-20,9554,257,3,Social,Referral,,Desktop,USA,0,3,363
2023-06-14,9555,527,2,Referral,Direct,Spring Promo,Desktop,Australia,1,2,274
2023-06-20,9556,597,1,Organic,Direct,Winter Campaign,Desktop,France,1,0,0
2023-06-16,9557,396,1,Direct,Organic Search,Summer Sale,Tablet,USA,1,0,0
2023-06-15,9558,297,5,Social,Direct,Spring Promo,Desktop,India,0,1,55
2023-06-26,9559,302,5,Organic,Referral,Winter Campaign,Mobile,UK,0,1,89
2023-06-01,9560,195,3,Organic,Organic Search,Winter Campaign,Desktop,Canada,0,1,148
2023-06-22,9561,401,6,Direct,Direct,,Tablet,India,0,3,348
2023-06-25,9562,594,4,Referral,Referral,Spring Promo,Tablet,USA,0,3,438
2023-06-29,9563,113,6,Direct,Social Media,,Desktop,India,0,1,75
2023-06-10,9564,509,8,Organic,Organic Search,Winter Campaign,Mobile,USA,1,1,77
2023-06-21,9565,400,8,Social,Social Media,Spring Promo,Tablet,India,0,3,159
2023-06-16,9566,64,2,Direct,Social Media,,Desktop,Australia,0,1,106
2023-06-16,9567,381,1,Referral,Organic Search,,Mobile,Canada,0,1,110
2023-06-20,9568,536,10,Organic,Direct,Summer Sale,Mobile,UK,1,2,190
2023-06-07,9569,118,8,Referral,Referral,Winter Campaign,Mobile,USA,1,0,0
2023-06-28,9570,174,5,Referral,Referral,,Tablet,Germany,1,3,234
2023-06-27,9571,90,10,Direct,Social Media,Summer Sale,Tablet,Canada,0,2,294
2023-06-13,9572,352,7,Direct,Organic Search,,Mobile,Canada,0,2,170
2023-06-20,9573,122,4,Referral,Referral,Summer Sale,Tablet,UK,0,3,339
2023-06-29,9574,113,8,Referral,Social Media,,Desktop,USA,0,0,0
2023-06-14,9575,352,4,Referral,Organic Search,,Desktop,Australia,0,3,225
2023-06-25,9576,252,2,Organic,Organic Search,Spring Promo,Mobile,Canada,1,3,372
2023-06-15,9577,429,4,Organic,Social Media,Spring Promo,Mobile,UK,1,3,159
2023-06-04,9578,406,5,Social,Referral,Spring Promo,Mobile,USA,1,3,309
2023-06-28,9579,597,1,Organic,Organic Search,Spring Promo,Tablet,USA,0,3,267
2023-06-29,9580,196,3,Referral,Referral,Summer Sale,Desktop,Germany,1,3,384
2023-06-16,9581,164,10,Referral,Referral,Spring Promo,Desktop,France,0,3,249
2023-06-27,9582,70,8,Referral,Direct,Summer Sale,Desktop,Australia,0,3,393
2023-06-12,9583,184,2,Social,Direct,Summer Sale,Mobile,USA,1,2,270
2023-06-17,9584,499,8,Organic,Direct,Spring Promo,Tablet,Canada,0,3,276
2023-06-23,9585,391,6,Direct,Direct,,Desktop,India,1,3,336
2023-06-06,9586,514,7,Organic,Direct,Spring Promo,Desktop,USA,1,3,420
2023-06-22,9587,577,5,Direct,Social Media,,Tablet,Australia,1,1,90
2023-06-05,9588,409,8,Direct,Organic Search,Summer Sale,Mobile,USA,0,3,363
2023-06-24,9589,309,2,Direct,Social Media,,Desktop,Germany,1,3,288
2023-06-04,9590,382,5,Referral,Direct,Summer Sale,Mobile,UK,1,1,57
2023-06-10,9591,523,4,Social,Organic Search,Summer Sale,Desktop,Canada,1,3,273
2023-06-27,9592,380,6,Direct,Organic Search,Winter Campaign,Mobile,Germany,1,1,102
2023-06-25,9593,128,9,Referral,Referral,Summer Sale,Desktop,France,0,2,192
2023-06-29,9594,301,7,Organic,Organic Search,Winter Campaign,Tablet,Canada,0,2,254
2023-06-19,9595,81,2,Social,Social Media,Summer Sale,Tablet,USA,1,3,387
2023-06-26,9596,250,9,Direct,Direct,,Desktop,UK,0,0,0
2023-06-19,9597,111,5,Direct,Organic Search,Winter Campaign,Desktop,France,1,2,266
2023-06-30,9598,307,7,Direct,Organic Search,Summer Sale,Desktop,USA,1,2,218
2023-06-13,9599,105,2,Social,Referral,,Mobile,Germany,1,3,300
2023-06-06,9600,108,5,Direct,Social Media,Spring Promo,Tablet,Germany,0,0,0
2023-06-13,9601,587,10,Organic,Referral,Summer Sale,Mobile,France,1,1,100
2023-06-19,9602,515,4,Referral,Referral,,Tablet,India,0,0,0
2023-06-15,9603,445,5,Social,Referral,Spring Promo,Desktop,Germany,1,3,159
2023-06-15,9604,570,1,Referral,Social Media,Spring Promo,Mobile,France,0,3,360
2023-06-07,9605,209,10,Social,Referral,Spring Promo,Mobile,UK,1,0,0
2023-06-19,9606,68,5,Direct,Organic Search,Spring Promo,Tablet,USA,1,1,54
2023-06-19,9607,100,2,Social,Referral,,Mobile,France,0,0,0
2023-06-26,9608,556,7,Organic,Direct,Summer Sale,Tablet,Germany,1,2,256
2023-06-25,9609,500,8,Organic,Direct,Summer Sale,Mobile,UK,0,0,0
2023-06-04,9610,190,9,Direct,Referral,Winter Campaign,Tablet,Canada,1,2,210
2023-06-06,9611,600,7,Referral,Organic Search,Winter Campaign,Desktop,USA,0,2,260
2023-06-05,9612,321,8,Referral,Social Media,,Mobile,UK,0,2,182
2023-06-07,9613,145,8,Organic,Referral,Winter Campaign,Desktop,Australia,0,0,0
2023-06-16,9614,64,5,Direct,Referral,,Desktop,USA,0,1,55
2023-06-10,9615,104,9,Social,Referral,Spring Promo,Desktop,India,1,3,150
2023-06-09,9616,548,3,Referral,Social Media,Spring Promo,Tablet,Germany,0,2,288
2023-06-07,9617,322,5,Social,Referral,Spring Promo,Mobile,Australia,0,1,141
2023-06-14,9618,285,1,Referral,Referral,Spring Promo,Desktop,France,0,0,0
2023-06-04,9619,417,9,Organic,Referral,Summer Sale,Mobile,Australia,0,1,148
2023-06-09,9620,147,8,Organic,Direct,Winter Campaign,Desktop,France,0,3,333
2023-06-08,9621,209,7,Organic,Direct,,Tablet,France,0,0,0
2023-06-09,9622,205,3,Direct,Social Media,Summer Sale,Tablet,Germany,1,1,96
2023-06-22,9623,210,8,Referral,Organic Search,Spring Promo,Desktop,UK,1,1,86
2023-06-16,9624,75,4,Social,Social Media,,Mobile,Australia,0,3,402
2023-06-29,9625,568,3,Referral,Referral,Winter Campaign,Mobile,Australia,1,3,411
2023-06-30,9626,343,2,Direct,Referral,Spring Promo,Tablet,Canada,1,3,450
2023-06-22,9627,571,10,Direct,Referral,Spring Promo,Mobile,Australia,0,1,117
2023-06-14,9628,383,10,Referral,Referral,Spring Promo,Mobile,Australia,0,1,134
2023-06-04,9629,504,8,Organic,Direct,Winter Campaign,Mobile,Germany,0,2,218
2023-06-06,9630,510,1,Social,Social Media,Spring Promo,Tablet,UK,1,2,202
2023-06-29,9631,420,3,Organic,Social Media,Winter Campaign,Tablet,UK,1,3,348
2023-06-06,9632,127,7,Social,Referral,,Tablet,Canada,0,0,0
2023-06-29,9633,402,4,Direct,Direct,Summer Sale,Tablet,Australia,1,0,0
2023-06-27,9634,509,4,Social,Referral,Winter Campaign,Tablet,USA,1,3,150
2023-06-07,9635,211,5,Social,Referral,,Tablet,France,1,2,100
2023-06-29,9636,489,8,Direct,Direct,,Tablet,India,0,2,152
2023-06-08,9637,238,8,Direct,Direct,,Mobile,Germany,0,0,0
2023-06-01,9638,475,1,Organic,Direct,Spring Promo,Desktop,France,0,2,120
2023-06-27,9639,405,1,Direct,Organic Search,Winter Campaign,Tablet,USA,1,3,381
2023-06-13,9640,556,9,Social,Direct,Winter Campaign,Mobile,France,0,1,61
2023-06-20,9641,72,4,Organic,Organic Search,Winter Campaign,Mobile,UK,1,1,79
2023-06-13,9642,209,1,Social,Social Media,Summer Sale,Desktop,India,1,2,240
2023-06-14,9643,530,8,Social,Social Media,Spring Promo,Tablet,India,1,2,128
2023-06-22,9644,63,3,Organic,Direct,,Mobile,UK,1,0,0
2023-06-07,9645,227,6,Direct,Social Media,,Desktop,France,0,1,87
2023-06-20,9646,573,5,Direct,Social Media,,Mobile,UK,0,3,237
2023-06-28,9647,596,3,Direct,Social Media,Winter Campaign,Tablet,Canada,1,2,220
2023-06-24,9648,363,7,Direct,Social Media,Spring Promo,Tablet,UK,1,2,232
2023-06-23,9649,482,6,Referral,Direct,,Mobile,UK,0,3,321
2023-06-11,9650,537,2,Organic,Direct,Winter Campaign,Desktop,UK,1,2,238
2023-06-07,9651,279,3,Referral,Referral,Spring Promo,Mobile,UK,0,1,119
2023-06-24,9652,299,10,Direct,Organic Search,Summer Sale,Desktop,India,1,2,186
2023-06-21,9653,75,3,Direct,Social Media,Summer Sale,Tablet,France,1,1,61
2023-06-22,9654,414,4,Organic,Referral,,Tablet,Canada,0,1,103
2023-06-16,9655,90,7,Social,Direct,Winter Campaign,Mobile,UK,0,0,0
2023-06-22,9656,326,4,Organic,Direct,Spring Promo,Desktop,UK,0,0,0
2023-06-07,9657,232,6,Direct,Direct,,Desktop,Australia,1,0,0
2023-06-15,9658,102,5,Referral,Referral,Winter Campaign,Mobile,UK,0,2,288
2023-06-13,9659,216,3,Organic,Direct,,Desktop,India,1,2,282
2023-06-07,9660,482,3,Referral,Referral,Winter Campaign,Desktop,France,0,0,0
2023-06-09,9661,328,7,Organic,Organic Search,Spring Promo,Desktop,USA,0,2,214
2023-06-06,9662,174,8,Referral,Social Media,,Desktop,UK,0,3,333
2023-06-23,9663,330,9,Referral,Social Media,Winter Campaign,Tablet,France,0,3,423
2023-06-20,9664,587,2,Direct,Referral,Winter Campaign,Tablet,India,1,0,0
2023-06-06,9665,256,6,Referral,Direct,Summer Sale,Tablet,UK,0,3,366
2023-06-29,9666,137,2,Organic,Social Media,,Mobile,Australia,1,0,0
2023-06-27,9667,246,10,Direct,Organic Search,Summer Sale,Desktop,Australia,0,1,133
2023-06-20,9668,534,7,Organic,Referral,,Desktop,India,1,0,0
2023-06-02,9669,363,1,Referral,Social Media,Winter Campaign,Mobile,France,0,1,69
2023-06-13,9670,449,5,Organic,Social Media,Summer Sale,Tablet,Australia,1,3,177
2023-06-12,9671,355,6,Organic,Organic Search,Spring Promo,Tablet,USA,0,3,240
2023-06-05,9672,596,1,Organic,Referral,Winter Campaign,Mobile,USA,1,1,70
2023-06-09,9673,303,1,Direct,Organic Search,Spring Promo,Desktop,Germany,1,3,186
2023-06-23,9674,359,10,Direct,Organic Search,Spring Promo,Tablet,Australia,0,2,214
2023-06-04,9675,122,8,Organic,Organic Search,,Mobile,India,1,2,284
2023-06-09,9676,277,2,Direct,Social Media,Winter Campaign,Tablet,USA,1,1,146
2023-06-25,9677,518,10,Direct,Direct,,Tablet,Canada,1,1,64
2023-06-25,9678,163,6,Organic,Organic Search,Spring Promo,Mobile,Canada,0,3,348
2023-06-14,9679,181,2,Referral,Direct,Winter Campaign,Tablet,India,0,3,405
2023-06-30,9680,240,5,Social,Social Media,Spring Promo,Tablet,Canada,1,0,0
2023-06-10,9681,526,3,Direct,Organic Search,Spring Promo,Mobile,USA,0,2,214
2023-06-04,9682,442,9,Organic,Direct,,Mobile,India,1,2,244
2023-06-05,9683,599,2,Direct,Social Media,Summer Sale,Mobile,Canada,0,2,292
2023-06-15,9684,516,2,Social,Social Media,Summer Sale,Tablet,France,0,2,204
2023-06-29,9685,216,9,Social,Organic Search,Winter Campaign,Mobile,India,1,2,290
2023-06-09,9686,270,3,Organic,Social Media,Winter Campaign,Tablet,India,0,3,282
2023-06-21,9687,433,10,Social,Social Media,Spring Promo,Mobile,USA,0,0,0
2023-06-12,9688,593,5,Social,Referral,Spring Promo,Tablet,India,0,0,0
2023-06-16,9689,482,10,Referral,Referral,Winter Campaign,Mobile,USA,0,0,0
2023-06-05,9690,118,2,Direct,Direct,Spring Promo,Mobile,Germany,1,0,0
2023-06-09,9691,195,6,Referral,Organic Search,Spring Promo,Desktop,India,1,3,336
2023-06-16,9692,67,5,Direct,Direct,Summer Sale,Desktop,France,1,3,183
2023-06-26,9693,349,2,Social,Social Media,Summer Sale,Tablet,France,0,1,141
2023-06-11,9694,437,5,Direct,Organic Search,,Desktop,USA,0,0,0
2023-06-29,9695,191,4,Social,Organic Search,Summer Sale,Desktop,UK,0,3,162
2023-06-25,9696,303,8,Direct,Organic Search,Winter Campaign,Tablet,Australia,0,3,249
2023-06-29,9697,433,4,Social,Social Media,Winter Campaign,Tablet,France,0,1,86
2023-06-12,9698,131,1,Direct,Referral,,Desktop,Canada,0,3,348
2023-06-05,9699,140,8,Social,Direct,Summer Sale,Tablet,UK,0,3,414
2023-06-27,9700,275,8,Referral,Social Media,Summer Sale,Mobile,USA,0,1,51
2023-06-23,9701,140,6,Organic,Social Media,,Tablet,France,0,1,50
2023-06-14,9702,444,3,Referral,Referral,Spring Promo,Desktop,UK,1,0,0
2023-06-09,9703,221,5,Direct,Direct,Winter Campaign,Desktop,France,1,1,61
2023-06-07,9704,395,10,Referral,Social Media,,Mobile,France,1,0,0
2023-06-27,9705,439,8,Referral,Organic Search,Summer Sale,Tablet,Canada,0,3,375
2023-06-25,9706,530,6,Referral,Social Media,Summer Sale,Mobile,UK,0,3,396
2023-06-15,9707,373,9,Organic,Direct,Summer Sale,Tablet,France,0,1,84
2023-06-27,9708,274,1,Organic,Referral,Summer Sale,Tablet,France,0,3,189
2023-06-11,9709,562,3,Organic,Direct,Winter Campaign,Tablet,Australia,1,3,291
2023-06-14,9710,255,8,Referral,Direct,Winter Campaign,Desktop,Australia,1,1,60
2023-06-20,9711,429,5,Social,Organic Search,Winter Campaign,Mobile,USA,0,1,144
2023-06-24,9712,189,8,Referral,Organic Search,,Desktop,India,0,1,112
2023-06-14,9713,544,2,Social,Referral,Winter Campaign,Mobile,Germany,1,1,83
2023-06-12,9714,208,10,Direct,Direct,Spring Promo,Tablet,Australia,1,3,417
2023-06-18,9715,135,7,Social,Organic Search,Spring Promo,Desktop,Germany,1,0,0
2023-06-23,9716,361,7,Organic,Organic Search,Spring Promo,Mobile,USA,1,0,0
2023-06-24,9717,262,4,Organic,Social Media,Summer Sale,Tablet,Canada,1,2,188
